repo_key,sha,nodes,edges,clumps,files_in_loops,unresolved_internal,internal_statements,parse_failures,read_failures,skipped_non_identifier,skipped_duplicate,build_seconds,is_pinned
scipp/plopp,5810660ed35a509c6d7d32cdf8cb56a6b9dd7f32,67,139,2,4,0,144,0,0,0,0,0.414,False
scipp/plopp,df3a5f224ede8bd257882417f8e4a8c90d0a8be2,54,119,1,3,0,118,0,0,0,0,0.409,False
scipp/plopp,ee4cac6caf12d8d9db219183bebf0057425a3e84,54,119,1,3,0,118,0,0,0,0,0.13,False
scipp/plopp,5cbb9610ce1505b8dfb6678b686052f7755051db,61,146,3,9,0,143,0,0,0,0,0.437,False
scipp/plopp,b005b5278bd6ae7c2c925aded5f0bd1a48e6c476,35,76,0,0,0,76,0,0,0,0,0.483,False
scrapy/scrapy,00167edca0677fd9657a8c5995d30600dd37fe37,175,726,3,54,0,715,0,0,1,0,2.915,True
scrapy/scrapy,4300a1d240c7c2c21a4ef0c1c60c3d844493e516,174,678,3,55,0,667,0,0,1,0,2.729,False
scrapy/scrapy,afac3fd2c28ac5b16e7e3c95fca5acd1334f8c58,243,561,3,17,0,568,2,0,1,0,3.092,False
scrapy/scrapy,9b7452211a71676e84573def77483e3e7a32751b,177,462,3,15,0,466,0,0,1,0,2.298,False
scrapy/scrapy,00527fdcbe042ae5b3ea06e93e03a8a353d0524c,176,563,3,52,0,562,0,0,1,0,2.333,False
scrapy/scrapy,e2769cfe484fa9bf3d4b36623471cc605393ec85,175,497,3,26,0,496,0,0,1,0,2.505,False
scrapy/scrapy,a95de71d8ef7de2d5bee6584f0ab26994b8b9d12,180,468,3,15,0,471,0,0,1,0,1.917,False
scrapy/scrapy,8a4e51a19b9710452eacec8f83ed581ba202ec51,180,465,3,17,0,473,0,0,1,0,1.273,False
scrapy/scrapy,b8fabeed8652d22725959345700b9e7d00073de4,246,584,3,17,0,592,0,0,1,0,1.31,False
scrapy/scrapy,52d93490f57d4b2284e3d95efa5c622ab8ad16cb,175,499,3,26,0,498,0,0,1,0,1.505,False
scrapy/scrapy,cfb56400b29316a43208053a8ef6d48eb0eb499e,244,576,3,17,0,584,2,0,1,0,1.58,False
scrapy/scrapy,85696d7bab3ac4e7180251a8def3aee6a56999a1,175,558,3,52,0,557,0,0,1,0,1.832,False
scrapy/scrapy,7b49b9c0f53396ac89cbd74930bc4c6e41d41901,243,568,3,17,0,576,2,0,1,0,1.333,False
scrapy/scrapy,06ebdee35dc7ab5fa86c5076db341eae33485c37,176,557,3,52,0,555,0,0,1,0,1.726,False
scrapy/scrapy,4229048255639c260651ed254bed7cafc433a14b,173,606,3,53,0,603,0,0,1,0,1.663,False
scrapy/scrapy,4620d2f4256093296c490b412a95e4eb9aa5bd41,243,560,3,17,0,567,2,0,1,0,1.535,False
scrapy/scrapy,28eba610e22c0d2a42e830b4e64746edf44598f9,176,498,3,26,0,498,0,0,1,0,1.825,False
scrapy/scrapy,30d5779ea94ed1e9343a4590895a3f5e65e444b9,176,499,3,26,0,498,0,0,1,0,0.69,False
scrapy/scrapy,c8f3d07e86dd41074971b5423fb932c2eda6db1e,180,465,3,17,0,473,0,0,1,0,1.562,False
sdv-dev/sdv,a400b4e963fb140290007835ff7e2872b9d330b9,80,197,1,5,0,181,0,0,0,0,1.309,True
sdv-dev/sdv,9674ebc8ad5ad00285a4b4720b01051c2f35d958,76,187,1,5,0,171,0,0,0,0,0.69,False
sdv-dev/sdv,908ec43cb283abec52c24240d7fa28e77caf44ac,80,197,1,5,0,181,0,0,0,0,0.603,False
sdv-dev/sdv,e8921f9e7b49c9dbdd00637de5343ad2cc8d794a,66,144,0,0,0,128,0,0,0,0,0.721,False
sdv-dev/sdv,82791e920f604c310a50dc69d9c0ea3502fdaf58,66,144,0,0,0,128,0,0,0,0,0.348,False
sdv-dev/sdv,690a1e423015289fa4373d045f7546b270bf7e4f,66,144,0,0,0,128,0,0,0,0,0.346,False
sdv-dev/sdv,ac0032b54a52f7dadc4614e97ecb59a678f32327,66,144,0,0,0,128,0,0,0,0,0.356,False
sdv-dev/sdv,dc443d5d9deb574ee931ed760a6225d0337a1db9,66,144,0,0,0,128,0,0,0,0,0.384,False
sdv-dev/sdv,6941081bdedabb2ba275b17a82a2d137d373ca47,66,144,0,0,0,128,0,0,0,0,0.324,False
sdv-dev/sdv,667009ab8a6553435ba09712e1d94f08d7cf2726,80,197,1,5,0,181,0,0,0,0,0.663,False
sdv-dev/sdv,47f915bf4db31a8f37833129e9f6ad71a5ea627b,80,197,1,5,0,181,0,0,0,0,0.392,False
sdv-dev/sdv,267b6a5976808ba858b46efc8821c3a749a14196,76,187,1,5,0,171,0,0,0,0,0.62,False
sdv-dev/sdv,33a19f9f55ca41eaf70582228209c259f860737e,80,198,1,5,0,182,0,0,0,0,0.598,False
sdv-dev/sdv,a282bf021545be3411d0562f1e1a02ffcd63318e,77,189,1,5,0,173,0,0,0,0,0.616,False
sdv-dev/sdv,6d44f2384287178577a1a05e13e585fe34589be6,77,189,1,5,0,173,0,0,0,0,0.313,False
sissbruecker/linkding,5cc8c9c010175e9f438d9c1c31117b7ce735a46a,85,137,0,0,1,124,0,0,46,0,1.071,True
sissbruecker/linkding,9d61bdce52ddc916abcb9f932410102be17b354e,76,103,0,0,1,98,0,0,44,0,0.698,False
sissbruecker/linkding,cb0301fd9e55bc5bb4eb50ae3800a9a5d0168145,73,98,0,0,1,96,0,0,39,0,0.586,False
sissbruecker/linkding,d5a83722de3473ce367c2209f9145c59797d48fd,69,92,0,0,1,91,0,0,33,0,0.471,False
sissbruecker/linkding,b9bee24047f21f9b86a76682ab43d047e3f76f07,80,124,0,0,1,113,0,0,44,0,0.597,False
sissbruecker/linkding,b30486317d835cc70f272983d5981bcfc6aa4cd7,73,98,0,0,1,96,0,0,39,0,0.4,False
sissbruecker/linkding,a1822e2091b900bfcf5cf2ef62191255d8da1b71,70,93,0,0,1,92,0,0,33,0,0.33,False
sissbruecker/linkding,36a84276a20d418105ee973b5960ea79f7635018,72,97,0,0,1,95,0,0,37,0,0.303,False
sissbruecker/linkding,1b0684bd6cc1272f4ddcb6d93f987228d6e492b7,81,125,0,0,1,114,0,0,45,0,0.45,False
sissbruecker/linkding,aad62f61c9192789f4ac5087fba00fc2329b7e82,73,98,0,0,1,96,0,0,39,0,0.416,False
sissbruecker/linkding,2aab2813f44275683c70631ebc2a2a96dd748a6c,73,98,0,0,1,93,0,0,40,0,0.338,False
sissbruecker/linkding,5e8f5b2c588b6ad537cec100b9d18409149608a3,69,92,0,0,1,91,0,0,33,0,0.288,False
sissbruecker/linkding,ce213775b6be0a50d6b2f5ba4362c04b79a2b7cc,62,82,0,0,1,82,0,0,27,0,0.37,False
sissbruecker/linkding,20fe88dd572e1aeec53f7725b620263e7b11ed2d,73,98,0,0,1,96,0,0,39,0,0.46,False
sissbruecker/linkding,b28352fb28f0e892d4d93b2e5d787739a4118885,72,97,0,0,1,95,0,0,37,0,0.262,False
sissbruecker/linkding,8928c785301526674cb949d38b583d02a499b0a4,81,125,0,0,1,114,0,0,45,0,0.481,False
sissbruecker/linkding,1c6e5902db227517e452cfd55fe977c5f9c3fb0a,73,98,0,0,1,96,0,0,39,0,0.424,False
sissbruecker/linkding,ebed0c050d61366dc81aea41e75bbbf86bde0963,74,101,0,0,1,96,0,0,42,0,0.408,False
sissbruecker/linkding,16ed6ef200b83eb25c7fe19b4b83c9fc502daf71,61,83,0,0,1,83,0,0,26,0,0.319,False
sissbruecker/linkding,fc48b266a8c6005dca7d21ff96f4392ef62c0ccf,75,102,0,0,1,97,0,0,43,0,0.426,False
spacetelescope/jwst,e8ba844c92f5959069859aea0336214360f2d75d,386,823,6,49,6,827,0,0,0,0,6.8,True
spacetelescope/jwst,656ffe3e4bfe515da0228639cf77b7da3742cc7f,428,1012,4,169,1,1035,0,0,2,0,6.134,False
spacetelescope/jwst,c2d87f7a2c8c4e383b0b4c961d802205ca0b280f,382,802,6,45,6,809,0,0,0,0,5.162,False
spacetelescope/jwst,f7cf0676d234070eeaca670bf794b6fd19494d2a,399,827,6,45,6,835,0,0,0,0,4.13,False
spacetelescope/jwst,f3969c199f34558862ea702c2f953a7c144f9e8e,387,793,6,40,6,800,0,0,0,0,2.937,False
spacetelescope/jwst,644f2e3a75ee390666a8a5d4fdcc59cda10161a7,387,793,6,40,6,800,0,0,0,0,2.021,False
spacetelescope/jwst,2a708103b54d9e16239eb773e2aa6f6825cf59ce,387,793,6,40,6,800,0,0,0,0,2.446,False
spacetelescope/jwst,4342988027ee0811b57d3641bda4c8486d7da1f5,397,814,6,45,6,822,0,0,0,0,3.184,False
spacetelescope/jwst,3c053d10a1d4a04dbd642bbd61d17c706974cc43,382,802,6,45,6,809,0,0,0,0,3.132,False
spacetelescope/jwst,854f84b2586aa6135e8c4a41fec4b030d63d30c7,397,815,6,45,6,823,0,0,0,0,3.303,False
spacetelescope/jwst,d176230f633d270b4c52b66941030a2acef62d9b,435,960,4,165,2,974,0,0,2,0,6.263,False
spacetelescope/jwst,7cc16849c5e4bf89fa61d43d095dc7ef5c982f34,387,793,6,40,6,800,0,0,0,0,5.021,False
spacetelescope/jwst,f4291171d8d31dd3cba8c6feb28eec6a2f6816d0,383,815,6,49,6,820,0,0,0,0,3.995,False
spacetelescope/jwst,c607b4e6c235986de089ccd3cd318d895936e632,387,792,6,39,6,799,0,0,0,0,3.811,False
spacetelescope/jwst,c129fee33dbdd7c99a427e4425b81b940ab49dd0,432,997,4,107,1,1019,0,0,2,0,5.478,False
spdx/tools-python,552940abb52cbc9cf358e429d1388e9c1b25d7a6,284,944,3,32,0,950,0,0,0,0,3.283,True
spdx/tools-python,b0d946b354045ae4e01398f416ee7abbabfe8443,47,167,1,4,0,182,0,0,0,0,0.785,False
spdx/tools-python,3c50775bd6a5df3a1c3e4618ae8a91d9fc0bcee2,152,502,1,9,0,503,0,0,0,0,1.524,False
spdx/tools-python,e0c83cdf11863d40f26e1da4b940eebb769fe3f3,284,944,3,32,0,950,0,0,0,0,1.211,False
spdx/tools-python,248394cd2d1e60583f8c776e544f98b1184f42df,284,944,3,32,0,950,0,0,0,0,0.482,False
spdx/tools-python,788e8d4aec940a3c2b2f16bd731564ee1a8da5d8,133,439,0,0,0,439,0,0,0,0,1.549,False
spdx/tools-python,3838ef18317ca20626387f5aa05a506d71cf606a,47,167,1,4,0,182,0,0,0,0,0.746,False
spdx/tools-python,73f3f462591894cac8ef11e01ebec7e702e33c25,47,167,1,4,0,182,0,0,0,0,0.588,False
spdx/tools-python,ee95e603c9c774e696edd544131b801ee9bebaea,283,938,3,32,0,944,0,0,0,0,1.511,False
spdx/tools-python,e08e4d25d721bb1ada1301d9d8e8515852387ea0,284,944,3,32,0,950,0,0,0,0,0.55,False
spdx/tools-python,56fd6022e7ee817b7a37526266d8e3bef088647e,283,937,3,32,0,943,0,0,0,0,0.809,False
spdx/tools-python,44d510e94be6fd06b856605f41b322bbd3681732,284,944,3,32,0,950,0,0,0,0,0.526,False
spdx/tools-python,ce8cf6831af1cfdcec98fd537071f603e570ae02,278,929,3,32,0,935,0,0,0,0,0.736,False
spdx/tools-python,44196efd14de18aa1363a6ffd6c8c332433e1056,284,944,3,32,0,950,0,0,0,0,0.71,False
spdx/tools-python,328a816a5bb8ee43d4031c8df0a2655f571b532c,46,133,1,3,0,145,0,0,0,0,0.645,False
sphinx-doc/sphinx,8ef07089eeb3082f23338f18519d8cc96fd38b43,215,1237,6,95,0,1307,0,0,0,0,4.864,True
sphinx-doc/sphinx,4d90277c49633705148793ab02b28353c8a59b48,184,1023,8,64,4,1029,0,0,0,0,4.122,False
sphinx-doc/sphinx,9ed054279aeffd5b1d0642e2d24a8800389de29f,184,1025,8,64,4,1032,0,0,0,0,2.551,False
sphinx-doc/sphinx,57ed10c68057c96491acbd3e62254ccfaf9e3861,189,1046,8,73,4,1051,0,0,0,0,4.557,False
sphinx-doc/sphinx,1c131dfffe2d359eda93f7d4cc6d920fbe76efe4,205,1186,6,91,0,1214,0,0,0,0,4.758,False
sphinx-doc/sphinx,9175da437ed84e43b00ed4c28ccfe629260d3c13,188,1038,8,71,4,1054,0,0,0,0,4.037,False
sphinx-doc/sphinx,c17300aa7a8aafb57eac91e1e3b15a4061ff2440,179,1047,6,85,3,1047,0,0,0,0,4.095,False
sphinx-doc/sphinx,f90b506a9ff2b202fbec707be776cfa590519a14,199,1155,6,89,0,1183,0,0,0,0,3.962,False
sphinx-doc/sphinx,e05cef574b8f23ab1b57f57e7da6dee509a4e230,184,1025,8,64,4,1031,0,0,0,0,3.783,False
sphinx-doc/sphinx,f47bf1471d10d4ac938066bc84df879f1060ba7f,184,1022,8,64,4,1028,0,0,0,0,2.444,False
sphinx-doc/sphinx,4c91c038b220d07bbdfe0c1680af42fe897f342c,184,1026,8,64,4,1034,0,0,0,0,2.856,False
sphinx-doc/sphinx,34d6d3bc8d24b5213d0978e6c4d839340aaafbcd,181,1025,8,63,3,1023,0,0,0,0,3.95,False
sphinx-doc/sphinx,bcb1825679aa1aa8d637c4b948a172fa690bec58,179,1032,6,82,0,1045,0,0,0,0,4.22,False
sphinx-doc/sphinx,b372a99c0158f5799338a9a1b8611626ff1d114f,189,1046,8,73,4,1052,0,0,0,0,4.398,False
sphinx-doc/sphinx,8981e84779ff87f1a058939a5d678e5993d67aa8,188,1038,8,71,4,1054,0,0,0,0,4.134,False
sphinx-doc/sphinx,232dbe41c5250eb7d559d40438c4743483e95f15,184,1026,8,64,4,1033,0,0,0,0,3.671,False
sphinx-doc/sphinx,ac2b7599d212af7d04649959ce6926c63c3133fa,175,1009,6,82,0,1018,0,0,0,0,4.042,False
sphinx-doc/sphinx,3bc10dd90fc8d621103f1962eb6dc1ab137b8217,213,1221,6,94,0,1290,0,0,0,0,4.738,False
sphinx-doc/sphinx,d2c8cd3c803b27537a4d6f871279fce93d503d82,184,1022,8,64,4,1028,0,0,0,0,3.637,False
sphinx-doc/sphinx,82dad44e5bd3776ecb6fd8ded656bc8151d0e63d,184,1023,8,64,4,1029,0,0,0,0,2.45,False
sphinx-doc/sphinx,71db08c05197545944949d5aa76cd340e7143627,174,1013,6,82,3,1014,0,0,0,0,3.634,False
spikeinterface/spikeinterface,b8f7253b018d55c730e3cb096e17ff89339a5050,353,1308,6,99,0,1416,0,0,0,0,6.643,True
spikeinterface/spikeinterface,c6f8f1fae2ed8fa80b59c42cf8d1cff523b3c754,317,1171,6,94,0,1239,0,0,0,0,5.162,False
spikeinterface/spikeinterface,482bd7406b790528800d0c6eed99617ee6efff9d,317,1176,6,94,0,1245,0,0,0,0,1.885,False
spikeinterface/spikeinterface,526e308f3e01d8e653cfe6fc79c15e8c8bf08586,353,1313,6,99,0,1420,0,0,0,0,4.895,False
spikeinterface/spikeinterface,7268ab900443ca3f0239de3007352d05f2d7d875,354,1117,6,100,1,1170,1,0,0,0,5.313,False
spikeinterface/spikeinterface,e139e75d6d9a5bcbde9ce133db84a83ab7724a9e,322,1195,5,95,0,1268,0,0,0,0,5.398,False
spikeinterface/spikeinterface,e1535daac114ad293cb0acdb555f1a96d797f038,352,1300,6,99,0,1398,1,0,0,0,5.025,False
spikeinterface/spikeinterface,e4fa25abf4a949a31bdfebe7c868e393c11cfed3,328,1234,6,103,0,1309,0,0,0,0,4.185,False
spikeinterface/spikeinterface,1ed860fe15ec32f0aba5e7b876821393e9e5d758,347,1270,6,99,0,1362,1,0,0,0,4.311,False
spikeinterface/spikeinterface,740e7799c554387888afad655a10f4f3ace7f9dd,335,1250,6,104,0,1332,1,0,0,0,3.353,False
sqlfluff/sqlfluff,514690958e5afdafde117ac74124f8fd8f2bd89f,233,831,3,57,0,834,0,0,11,0,4.702,True
sqlfluff/sqlfluff,40b7e6b361a27b7b0a62a7933ded2c21b9be681d,134,348,2,12,0,351,0,0,7,0,2.185,False
sqlfluff/sqlfluff,d3ec79d6cab0f94bd831d570250bce1afd4b1dc5,131,344,2,12,0,347,0,0,7,0,1.516,False
sqlfluff/sqlfluff,dc9f74e73df4f3f20f7da3bd6119be37a4873b89,222,783,3,49,0,786,0,0,12,0,3.52,False
sqlfluff/sqlfluff,a5665e0d82dc3d8177fbf4a589623976cb1288be,54,136,2,24,0,136,0,0,2,0,0.88,False
sqlfluff/sqlfluff,ef7d86548757fcbc3405ac421c38acefa55db9aa,169,484,2,34,0,488,0,0,9,0,2.823,False
sqlfluff/sqlfluff,e1ae8df7404b6c0a4da8c43ef6b9facd0e028891,121,289,3,20,0,290,0,0,7,0,1.807,False
sqlfluff/sqlfluff,3117631a81c82ea94d25dea968cf1141918251bd,59,157,2,26,0,158,0,0,2,0,0.845,False
sqlfluff/sqlfluff,66fd602d0824138f212082c8fdf381266a9edad3,195,703,3,50,0,709,0,0,9,0,3.481,False
sqlfluff/sqlfluff,bcb5c6dfb42f1a195e8206f9dde7d9778877f099,130,341,2,12,0,344,0,0,7,0,1.546,False
sqlfluff/sqlfluff,763e453e7fbd2239f41ade47c88574bf81fc30c8,228,796,3,51,0,799,0,0,13,0,3.612,False
sqlfluff/sqlfluff,8e724ef8906eecce7179f4b7c52d4fc0672e4bd9,177,569,2,35,0,576,0,0,9,0,2.803,False
sqlfluff/sqlfluff,60dbf358e2023dfa09073c0f337e106db7f1f9e4,59,157,2,26,0,158,0,0,2,0,0.723,False
sqlfluff/sqlfluff,9188287795542e5cedc2961e023bf4050ff0fc8d,102,244,3,30,0,245,0,0,3,0,1.507,False
sqlfluff/sqlfluff,62e8dc3a148c40c0c28f62b23e943692a3198846,121,289,3,20,0,290,0,0,7,0,1.303,False
sqlfluff/sqlfluff,0826b41d77df19c1bd27d6110481ff78f9d1a68d,209,726,3,50,0,735,0,0,9,0,3.755,False
sqlfluff/sqlfluff,895e668a0047bd31fb87865fcab50d846bfb88ce,218,799,3,57,0,803,0,0,12,0,3.52,False
sqlfluff/sqlfluff,c0bad78f3fa9549591738c77f869724f721e6830,116,285,3,30,0,286,0,0,7,0,1.426,False
sqlfluff/sqlfluff,387470a44fb96f96aa5faf32f83e44d29bbe1535,121,289,3,20,0,290,0,0,7,0,0.926,False
sqlfluff/sqlfluff,24178a589c279220c6605324c446122d15ebc3fb,209,726,3,50,0,735,0,0,10,0,3.242,False
stanfordnlp/dspy,da482fdee1560de668f9ada9ecf764cb13c8548b,130,397,1,74,0,414,0,0,0,0,2.119,True
stanfordnlp/dspy,716e82cf8457ed8ec240e695cf1032a83d244a98,157,424,1,71,0,438,0,0,0,0,2.047,False
stanfordnlp/dspy,9a952fef5fa8399cb82cb726860814e21816f16d,181,424,1,81,0,430,0,0,0,0,2.998,False
stanfordnlp/dspy,37ee5dc8e7a628a92320a1b1944884f75563d659,138,287,2,38,0,289,0,0,1,0,1.714,False
stanfordnlp/dspy,b05b0739ef1be47f242ecd1685c3f4a6defcee9e,149,380,1,67,0,389,0,0,0,0,2.065,False
stanfordnlp/dspy,92d25a7066227d18f852eb49a397b46c11f0dc1a,176,405,1,79,0,412,0,0,0,0,2.219,False
stanfordnlp/dspy,94299c7edbbe39cbb086cff892e3902e27cb2f1d,122,367,1,70,0,379,0,0,0,0,1.547,False
stanfordnlp/dspy,3ded7a6266514c1569452b0e26bcd4e75c1ee6db,124,366,1,70,0,379,0,0,0,0,0.953,False
stanfordnlp/dspy,2e60022f9a524dfd406edc04444114f835d017a0,124,373,1,71,0,387,0,0,0,0,1.328,False
stanfordnlp/dspy,9391c2a9b386cbbbe27d18206790a40c27503348,186,441,1,86,0,449,0,0,0,0,2.363,False
stanfordnlp/dspy,81c2f579d50057d51351c259796e07958efdd9d1,141,295,2,39,0,297,0,0,1,0,1.577,False
stanfordnlp/dspy,6259dc46e9c07fe79e2bc7f21506e8a8105f4634,124,373,1,71,0,387,0,0,0,0,1.428,False
stanfordnlp/dspy,aca8ebd4d7f0e4da249e7873d359fb730e709ddd,124,373,1,71,0,387,0,0,0,0,0.494,False
stanfordnlp/dspy,b05394bb20722444648a33b4447156bcef202fd6,142,294,3,36,0,296,0,0,1,0,1.721,False
stanfordnlp/dspy,e4ec979a3d76f3375637f3a06bb92d406a36a31e,156,417,1,70,0,428,0,0,0,0,1.971,False
stanfordnlp/dspy,2dbc249b7d5def49aecaf8ab23d147e15ca6c63e,173,384,2,58,0,388,0,0,1,0,2.189,False
stanfordnlp/dspy,361473cb5fe29c91d0ee7b4fddc2967115f4f80f,130,397,1,74,0,414,0,0,0,0,1.515,False
stanfordnlp/dspy,dd954e3cf2fbb119530ca2e6885b784bad9bace9,144,357,1,60,0,363,0,0,6,0,1.736,False
statsmodels/statsmodels,831e26ca5dfb087658500f08236a30b99b3f4501,744,1857,9,48,34,1978,0,0,4,0,14.443,True
statsmodels/statsmodels,d0da572b061faf1c691b471e6ad60257b0a3ccf2,742,1828,8,45,34,1950,0,0,4,0,6.365,False
statsmodels/statsmodels,3e739c26729e2c844394f5918846e2897ad0f871,736,1799,6,61,34,1917,0,0,4,0,11.304,False
statsmodels/statsmodels,c967ca06d96b3314891b81b6839ebad5730a540f,736,1799,6,61,34,1917,0,0,4,0,5.692,False
statsmodels/statsmodels,35b803767bd7803ca5f9fc35d4546aa8cb7be844,735,1792,6,62,34,1908,0,0,4,0,7.027,False
statsmodels/statsmodels,f29be609729882446846a930bec1afbdc78a0d2b,743,1830,8,45,34,1953,0,0,4,0,10.949,False
statsmodels/statsmodels,27b28335f5921accbbda5f8ea6f0bc1768db282a,736,1797,6,61,34,1914,0,0,4,0,9.83,False
statsmodels/statsmodels,25473b2c6cd1b88c74c2459aac9d4b337d32b453,735,1792,6,62,34,1908,0,0,4,0,6.384,False
statsmodels/statsmodels,07997722c2581dafabdea068f51974536568377c,735,1792,6,62,34,1908,0,0,4,0,5.682,False
statsmodels/statsmodels,0838f111df35d73fdd921ed3007099b56928ce4f,743,1830,8,45,34,1953,0,0,4,0,10.618,False
statsmodels/statsmodels,37bd2e421bad61bc54e8260b86a10a68d17892b3,737,1812,6,61,34,1931,0,0,4,0,6.498,False
statsmodels/statsmodels,3b61c469ed8d4a6752b5bf01390789512f81f0c6,737,1803,6,61,34,1923,0,0,4,0,10.187,False
streamlink/streamlink,987c4176f5d23efb845a0c0b884eac926e650d47,264,842,3,15,0,823,0,0,4,0,4.888,True
streamlink/streamlink,5fadd7ee36edffa135774ab81731e083916fce84,261,833,3,15,0,816,0,0,4,0,1.783,False
streamlink/streamlink,2bcdafc67824a60d65bce8bea65d019061c4e360,262,835,3,15,0,818,0,0,4,0,1.672,False
streamlink/streamlink,5f64f2ee3a4d436cd6686efb2353109fd4da4b70,255,819,3,16,0,803,0,0,4,0,4.256,False
streamlink/streamlink,3995953c49718425db9fafd39a6088a95603dcb4,244,796,1,3,0,774,0,0,1,0,4.242,False
streamlink/streamlink,bebc2ae181ebccaf6a1b569570bb625383a1e8e2,261,835,3,16,0,819,0,0,4,0,3.184,False
streamlink/streamlink,fd83550d5e4c55b84a2e96de70d0ea54f46eee10,261,832,3,16,0,816,0,0,4,0,1.368,False
streamlink/streamlink,030dbc5f744c05aac4733b2c37bfd771df9b4c00,255,833,1,3,0,808,0,0,2,0,3.891,False
streamlink/streamlink,f90d560511523d67c71387eb67bb91fd577ec1bb,270,984,2,10,0,984,0,0,2,0,4.5,False
streamlink/streamlink,e29c8b75e664671216abc8c660f2dec21310cec9,254,904,2,10,0,915,0,0,2,0,2.117,False
streamlink/streamlink,e2a55461decc6856912325e8103cefb359027811,253,1012,2,8,0,961,0,0,1,0,3.864,False
streamlink/streamlink,4a234ff76a73ad238eea8470267366592963ad50,253,816,3,16,0,800,0,0,4,0,3.665,False
streamlink/streamlink,1ed85fcb24c6436f93c8e7ed9931e0266e7ee696,254,841,1,3,0,816,0,0,1,0,3.419,False
streamlink/streamlink,d89c7967402156368b81f668c6ab4ebfac42d642,253,815,3,16,0,799,0,0,4,0,2.705,False
streamlink/streamlink,4924b8a15a45de36b459cf1ed20296d414a85c15,262,1066,2,9,0,1012,0,0,2,0,3.139,False
streamlink/streamlink,bbd80a5c6f446652393b525a4a6ae6ed63e4c093,271,980,2,10,0,975,0,0,2,0,3.391,False
streamlink/streamlink,f3c3546925897243edb4e3ba42210c5262ce74cf,262,834,3,15,0,817,0,0,4,0,3.91,False
streamlink/streamlink,48aa67977b1e69730d582a32641ec5cbfe63971d,270,984,2,10,0,984,0,0,2,0,3.046,False
streamlink/streamlink,f43d0eb4714de529a45dd9161e7774d070699bad,267,852,3,16,0,837,0,0,4,0,3.703,False
streamlink/streamlink,6eed23436534df3a558b316d7d495a4021d7a5c7,244,793,1,3,0,773,0,0,1,0,3.328,False
sunpy/sunpy,7b7562c232c4031b0bcf3f13034f873eb4457eef,284,793,9,55,2,802,0,0,0,0,4.421,True
sunpy/sunpy,c6e2b3048cb3369a277a05271f54ec3e07522dce,276,747,8,66,2,756,0,0,0,0,2.502,False
sunpy/sunpy,fc1b29bd1e979f359244dd6673636dfed8b63fe9,281,744,7,65,2,758,0,0,1,0,3.483,False
sunpy/sunpy,0980fd6d4d3d846e87536faefb7e1ce69d721625,276,735,7,65,2,749,0,0,0,0,1.288,False
sunpy/sunpy,20d23c53ff36e8d5ac76ff8f691cd534fd7ade3e,277,740,7,64,2,749,0,0,0,0,2.615,False
sunpy/sunpy,9cf9e04e348d811465e9efc791eda50d29fe52a1,276,734,7,65,2,748,0,0,0,0,2.55,False
sunpy/sunpy,3f4c2a88affe625beb096c647d44f065d580e5c0,272,732,5,73,2,745,0,0,1,0,2.307,False
sunpy/sunpy,c1b32b80b8e589ab38c7a3bb4497a1c8a6673590,265,704,10,57,2,717,0,0,1,0,3.728,False
sunpy/sunpy,2a8a908eb332b98278644e71941936eae4fcc892,277,741,7,64,2,750,0,0,0,0,2.844,False
sunpy/sunpy,94b31a412fe9486db1a448e4e2e99a77d57ec2ae,255,665,9,55,2,678,0,0,1,0,2.994,False
sunpy/sunpy,242de49f01c04e40bc3120e26bc137b62e5b6012,256,670,9,55,2,683,0,0,1,0,1.25,False
sunpy/sunpy,f8200fa9048c6b15351c984ef2bdb43d521c876e,275,736,7,65,2,750,0,0,0,0,3.109,False
sympy/sympy,1b067d20fdb512f337a8b838eb0c74498720a472,856,7000,9,579,8,8120,0,0,17,0,23.817,True
sympy/sympy,110997fe18b9f7d5ba7d22f624d156a29bf40759,843,5474,7,541,22,6709,0,0,16,0,31.482,False
sympy/sympy,662cfb818e865f580e18b59efbb3540c34232beb,643,3997,10,410,1,4946,0,0,0,0,15.636,False
sympy/sympy,e486f1b79432c474ad29a1d1a3d11e60b1caae88,745,4931,9,481,1,6077,0,0,18,0,29.633,False
sympy/sympy,c267d554e16f0392af2b22a2922cbe0db7e8c798,732,4712,9,460,1,5788,0,0,18,0,28.56,False
sympy/sympy,768da1c6f6ec907524b8ebbf6bf818c92b56101b,728,4691,9,458,1,5766,0,0,18,0,28.911,False
sympy/sympy,63f8f465d48559fecb4e4bf3c48b75bf15a3e0ef,784,5095,8,489,22,6206,0,0,16,0,33.858,False
sympy/sympy,7b127bdf71a36d85216315f80c1b54d22b060818,677,4320,11,433,1,5316,0,0,0,0,36.181,False
sympy/sympy,7501960ea18912f9055a32be50bda30805fc0c95,758,4975,7,475,3,6099,0,0,18,0,33.067,False
sympy/sympy,39fe1d243440277a01d15fabc58dd36fc8c12f65,730,4729,9,460,1,5814,0,0,18,0,31.725,False
sympy/sympy,31d469a5335c81ec4a437e36a861945a6b43d916,842,5464,7,540,22,6698,0,0,16,0,38.121,False
sympy/sympy,15f56f3b0006d2ed2c29bde3c43e91618012c849,731,4734,9,460,1,5820,0,0,18,0,31.639,False
sympy/sympy,28b41c73c12b70d6ad9f6e45109a80649c4456da,777,5058,7,484,22,6153,0,0,16,0,31.745,False
