task_id,instance_id,repo_key,source,key_files,key_lines,key_tokens,repo_files,repo_tokens
sqlfluff__sqlfluff-884::src/sqlfluff/core/parser/lexer.py,sqlfluff__sqlfluff-884,sqlfluff/sqlfluff,symbol,1,150,988,116,179697
sqlfluff__sqlfluff-4753::src/sqlfluff/rules/layout/LT12.py,sqlfluff__sqlfluff-4753,sqlfluff/sqlfluff,symbol,1,1478,12718,209,571240
stanfordnlp__dspy-1651::dspy/functional/functional.py,stanfordnlp__dspy-1651,stanfordnlp/dspy,symbol,3,788,6835,181,209538
stanfordnlp__dspy-8146::dspy/predict/predict.py,stanfordnlp__dspy-8146,stanfordnlp/dspy,symbol,1,148,1071,149,181261
stanfordnlp__dspy-1556::dspy/predict/predict.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,co_edited,2,605,4974,176,198589
stanfordnlp__dspy-1556::dspy/predict/predict.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,symbol,5,784,6303,176,198589
stanfordnlp__dspy-1556::dspy/primitives/module.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,co_edited,2,666,5859,176,198589
stanfordnlp__dspy-1556::dspy/primitives/module.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,symbol,5,845,7188,176,198589
stanfordnlp__dspy-1556::dspy/signatures/signature.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,co_edited,2,419,3451,176,198589
stanfordnlp__dspy-1556::dspy/signatures/signature.py,stanfordnlp__dspy-1556,stanfordnlp/dspy,symbol,5,598,4780,176,198589
stanfordnlp__dspy-1741::dspy/predict/predict.py,stanfordnlp__dspy-1741,stanfordnlp/dspy,symbol,1,183,1331,186,218751
stanfordnlp__dspy-8605::dspy/clients/cache.py,stanfordnlp__dspy-8605,stanfordnlp/dspy,co_edited,1,221,2016,124,168567
stanfordnlp__dspy-8605::dspy/clients/cache.py,stanfordnlp__dspy-8605,stanfordnlp/dspy,symbol,1,221,2016,124,168567
stanfordnlp__dspy-8605::dspy/predict/predict.py,stanfordnlp__dspy-8605,stanfordnlp/dspy,co_edited,1,265,2097,124,168567
stanfordnlp__dspy-8605::dspy/predict/predict.py,stanfordnlp__dspy-8605,stanfordnlp/dspy,symbol,1,265,2097,124,168567
stanfordnlp__dspy-8607::dspy/clients/base_lm.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,co_edited,3,601,5066,124,168608
stanfordnlp__dspy-8607::dspy/clients/base_lm.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,symbol,3,601,5066,124,168608
stanfordnlp__dspy-8607::dspy/dsp/utils/settings.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,co_edited,3,568,4858,124,168608
stanfordnlp__dspy-8607::dspy/dsp/utils/settings.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,symbol,3,568,4858,124,168608
stanfordnlp__dspy-8607::dspy/predict/predict.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,co_edited,3,533,4231,124,168608
stanfordnlp__dspy-8607::dspy/predict/predict.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,symbol,3,533,4231,124,168608
stanfordnlp__dspy-8607::dspy/utils/dummies.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,co_edited,3,563,4652,124,168608
stanfordnlp__dspy-8607::dspy/utils/dummies.py,stanfordnlp__dspy-8607,stanfordnlp/dspy,symbol,3,563,4652,124,168608
stanfordnlp__dspy-8739::dspy/primitives/module.py,stanfordnlp__dspy-8739,stanfordnlp/dspy,symbol,1,173,1418,130,179173
stanfordnlp__dspy-8718::dspy/clients/__init__.py,stanfordnlp__dspy-8718,stanfordnlp/dspy,symbol,2,295,2371,130,178997
stanfordnlp__dspy-8053::dspy/propose/grounded_proposer.py,stanfordnlp__dspy-8053,stanfordnlp/dspy,symbol,4,232,1768,144,171090
statsmodels__statsmodels-9390::statsmodels/tools/docstring.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,co_edited,4,6712,61118,742,2314882
statsmodels__statsmodels-9390::statsmodels/tools/docstring.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,symbol,8,13580,115249,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/ardl/model.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,co_edited,4,4858,42027,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/ardl/model.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,symbol,8,11726,96158,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/arima_process.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,co_edited,4,6419,57834,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/arima_process.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,symbol,9,14303,120142,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/stattools.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,co_edited,4,4686,39246,742,2314882
statsmodels__statsmodels-9390::statsmodels/tsa/stattools.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,symbol,9,14303,120142,742,2314882
statsmodels__statsmodels-9390::tools/nbgenerate.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,co_edited,4,7065,63819,742,2314882
statsmodels__statsmodels-9390::tools/nbgenerate.py,statsmodels__statsmodels-9390,statsmodels/statsmodels,symbol,9,14303,120142,742,2314882
statsmodels__statsmodels-9468::statsmodels/tsa/vector_ar/svar_model.py,statsmodels__statsmodels-9468,statsmodels/statsmodels,symbol,2,3353,28446,744,2329884
statsmodels__statsmodels-9407::statsmodels/base/data.py,statsmodels__statsmodels-9407,statsmodels/statsmodels,symbol,2,330,1233,743,2322303
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/_smoothers.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,co_edited,2,2585,21910,736,2272620
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/_smoothers.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,symbol,2,2585,21910,736,2272620
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/model.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,co_edited,2,1178,9343,736,2272620
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/model.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,symbol,2,1178,9343,736,2272620
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/results.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,co_edited,2,2231,19261,736,2272620
statsmodels__statsmodels-8831::statsmodels/tsa/holtwinters/results.py,statsmodels__statsmodels-8831,statsmodels/statsmodels,symbol,2,2231,19261,736,2272620
statsmodels__statsmodels-8702::statsmodels/regression/linear_model.py,statsmodels__statsmodels-8702,statsmodels/statsmodels,co_edited,1,2352,22272,736,2269972
statsmodels__statsmodels-8702::statsmodels/regression/linear_model.py,statsmodels__statsmodels-8702,statsmodels/statsmodels,symbol,1,2352,22272,736,2269972
statsmodels__statsmodels-8702::statsmodels/stats/proportion.py,statsmodels__statsmodels-8702,statsmodels/statsmodels,co_edited,1,3268,27686,736,2269972
statsmodels__statsmodels-8333::statsmodels/stats/nonparametric.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,co_edited,2,4439,41902,735,2252119
statsmodels__statsmodels-8333::statsmodels/stats/nonparametric.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,symbol,2,4439,41902,735,2252119
statsmodels__statsmodels-8333::statsmodels/stats/proportion.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,co_edited,2,2781,25837,735,2252119
statsmodels__statsmodels-8333::statsmodels/stats/proportion.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,symbol,1,2115,19831,735,2252119
statsmodels__statsmodels-8333::statsmodels/stats/rates.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,co_edited,2,2990,28077,735,2252119
statsmodels__statsmodels-8333::statsmodels/stats/rates.py,statsmodels__statsmodels-8333,statsmodels/statsmodels,symbol,1,2324,22071,735,2252119
statsmodels__statsmodels-9413::statsmodels/tsa/vector_ar/var_model.py,statsmodels__statsmodels-9413,statsmodels/statsmodels,symbol,7,5689,46190,743,2322324
statsmodels__statsmodels-9165::statsmodels/tsa/statespace/mlemodel.py,statsmodels__statsmodels-9165,statsmodels/statsmodels,symbol,4,791,6423,737,2280547
streamlink__streamlink-6433::src/streamlink/plugins/pandalive.py,streamlink__streamlink-6433,streamlink/streamlink,symbol,4,1857,13500,261,392186
streamlink__streamlink-6353::src/streamlink/plugins/mangomolo.py,streamlink__streamlink-6353,streamlink/streamlink,symbol,1,784,5891,262,392214
streamlink__streamlink-5586::src/streamlink/plugin/plugin.py,streamlink__streamlink-5586,streamlink/streamlink,co_edited,2,1022,8019,255,363304
streamlink__streamlink-5586::src/streamlink/plugin/plugin.py,streamlink__streamlink-5586,streamlink/streamlink,symbol,10,3589,26601,255,363304
streamlink__streamlink-5586::src/streamlink/plugins/goodgame.py,streamlink__streamlink-5586,streamlink/streamlink,co_edited,2,1647,12635,255,363304
streamlink__streamlink-5586::src/streamlink/plugins/goodgame.py,streamlink__streamlink-5586,streamlink/streamlink,symbol,10,4214,31217,255,363304
streamlink__streamlink-5586::src/streamlink/plugins/twitch.py,streamlink__streamlink-5586,streamlink/streamlink,co_edited,2,803,5682,255,363304
streamlink__streamlink-5586::src/streamlink/plugins/twitch.py,streamlink__streamlink-5586,streamlink/streamlink,symbol,10,3370,24264,255,363304
streamlink__streamlink-6544::src/streamlink/plugins/nicolive.py,streamlink__streamlink-6544,streamlink/streamlink,co_edited,1,262,2523,264,401137
streamlink__streamlink-6544::src/streamlink/plugins/nicolive.py,streamlink__streamlink-6544,streamlink/streamlink,symbol,1,262,2523,264,401137
streamlink__streamlink-6544::src/streamlink/session/http.py,streamlink__streamlink-6544,streamlink/streamlink,co_edited,1,387,2511,264,401137
streamlink__streamlink-3847::src/streamlink/plugins/tv8.py,streamlink__streamlink-3847,streamlink/streamlink,co_edited,1,315,2578,244,257158
streamlink__streamlink-3847::src/streamlink/plugins/tv8.py,streamlink__streamlink-3847,streamlink/streamlink,symbol,6,2222,16009,244,257158
streamlink__streamlink-3847::src/streamlink/plugins/youtube.py,streamlink__streamlink-3847,streamlink/streamlink,co_edited,1,34,212,244,257158
streamlink__streamlink-3847::src/streamlink/plugins/youtube.py,streamlink__streamlink-3847,streamlink/streamlink,symbol,6,1941,13643,244,257158
streamlink__streamlink-5725::src/streamlink/plugins/gulli.py,streamlink__streamlink-5725,streamlink/streamlink,symbol,4,2269,16779,261,371438
streamlink__streamlink-5645::src/streamlink/plugins/tvp.py,streamlink__streamlink-5645,streamlink/streamlink,symbol,4,1268,8228,261,364705
streamlink__streamlink-1660::src/streamlink/plugins/tf1.py,streamlink__streamlink-1660,streamlink/streamlink,symbol,1,391,2511,253,236621
streamlink__streamlink-5478::src/streamlink/session.py,streamlink__streamlink-5478,streamlink/streamlink,co_edited,2,2248,17067,253,359601
streamlink__streamlink-5478::src/streamlink/session.py,streamlink__streamlink-5478,streamlink/streamlink,symbol,4,1402,10549,253,359601
streamlink__streamlink-5478::src/streamlink/stream/hls.py,streamlink__streamlink-5478,streamlink/streamlink,co_edited,2,2082,16121,253,359601
streamlink__streamlink-5478::src/streamlink/stream/hls.py,streamlink__streamlink-5478,streamlink/streamlink,symbol,4,1236,9603,253,359601
streamlink__streamlink-5478::src/streamlink_cli/argparser.py,streamlink__streamlink-5478,streamlink/streamlink,co_edited,2,1502,12440,253,359601
streamlink__streamlink-5478::src/streamlink_cli/argparser.py,streamlink__streamlink-5478,streamlink/streamlink,symbol,5,2070,16296,253,359601
streamlink__streamlink-3768::src/streamlink/plugin/api/http_session.py,streamlink__streamlink-3768,streamlink/streamlink,co_edited,2,1095,8404,254,265160
streamlink__streamlink-3768::src/streamlink/plugin/api/http_session.py,streamlink__streamlink-3768,streamlink/streamlink,symbol,2,387,3468,254,265160
streamlink__streamlink-3768::src/streamlink/plugins/twitch.py,streamlink__streamlink-3768,streamlink/streamlink,co_edited,2,523,4142,254,265160
streamlink__streamlink-3768::src/streamlink/plugins/twitch.py,streamlink__streamlink-3768,streamlink/streamlink,symbol,3,539,4661,254,265160
streamlink__streamlink-3768::src/streamlink/plugins/zattoo.py,streamlink__streamlink-3768,streamlink/streamlink,co_edited,2,876,6648,254,265160
streamlink__streamlink-3768::src/streamlink/plugins/zattoo.py,streamlink__streamlink-3768,streamlink/streamlink,symbol,2,168,1712,254,265160
streamlink__streamlink-5444::src/streamlink/plugins/lrt.py,streamlink__streamlink-5444,streamlink/streamlink,co_edited,1,52,330,253,359324
streamlink__streamlink-5444::src/streamlink/plugins/lrt.py,streamlink__streamlink-5444,streamlink/streamlink,symbol,9,2193,15516,253,359324
streamlink__streamlink-5444::src/streamlink/plugins/rtvs.py,streamlink__streamlink-5444,streamlink/streamlink,co_edited,1,37,268,253,359324
streamlink__streamlink-5444::src/streamlink/plugins/rtvs.py,streamlink__streamlink-5444,streamlink/streamlink,symbol,9,2178,15454,253,359324
streamlink__streamlink-1721::src/streamlink/plugins/facebook.py,streamlink__streamlink-1721,streamlink/streamlink,co_edited,1,192,1548,262,251325
streamlink__streamlink-1721::src/streamlink/plugins/facebook.py,streamlink__streamlink-1721,streamlink/streamlink,symbol,12,2118,14681,262,251325
streamlink__streamlink-1721::src/streamlink/plugins/funimationnow.py,streamlink__streamlink-1721,streamlink/streamlink,co_edited,1,37,354,262,251325
streamlink__streamlink-1721::src/streamlink/plugins/funimationnow.py,streamlink__streamlink-1721,streamlink/streamlink,symbol,12,1963,13487,262,251325
streamlink__streamlink-3205::src/streamlink/plugins/cdnbg.py,streamlink__streamlink-3205,streamlink/streamlink,symbol,1,104,875,271,272951
streamlink__streamlink-2780::src/streamlink/plugins/twitch.py,streamlink__streamlink-2780,streamlink/streamlink,symbol,1,489,2823,270,268058
streamlink__streamlink-5932::src/streamlink/plugin/api/validate/_validators.py,streamlink__streamlink-5932,streamlink/streamlink,symbol,4,994,6853,267,381284
sunpy__sunpy-7024::sunpy/timeseries/timeseries_factory.py,sunpy__sunpy-7024,sunpy/sunpy,co_edited,2,349,2204,276,439159
sunpy__sunpy-7024::sunpy/timeseries/timeseries_factory.py,sunpy__sunpy-7024,sunpy/sunpy,symbol,2,480,3135,276,439159
sunpy__sunpy-7024::sunpy/util/functools.py,sunpy__sunpy-7024,sunpy/sunpy,co_edited,2,857,6389,276,439159
sunpy__sunpy-7024::sunpy/util/functools.py,sunpy__sunpy-7024,sunpy/sunpy,symbol,3,1018,7495,276,439159
sunpy__sunpy-7024::sunpy/util/util.py,sunpy__sunpy-7024,sunpy/sunpy,co_edited,2,568,4535,276,439159
sunpy__sunpy-7024::sunpy/util/util.py,sunpy__sunpy-7024,sunpy/sunpy,symbol,2,699,5466,276,439159
sunpy__sunpy-6499::sunpy/map/header_helper.py,sunpy__sunpy-6499,sunpy/sunpy,symbol,1,39,330,276,444196
sunpy__sunpy-7446::sunpy/net/helio/hec.py,sunpy__sunpy-7446,sunpy/sunpy,symbol,1,39,327,277,438318
sunpy__sunpy-6451::sunpy/timeseries/sources/goes.py,sunpy__sunpy-6451,sunpy/sunpy,symbol,3,1896,15168,276,443861
sunpy__sunpy-4724::sunpy/coordinates/frames.py,sunpy__sunpy-4724,sunpy/sunpy,symbol,3,122,830,255,442708
sunpy__sunpy-7950::sunpy/data/data_manager/manager.py,sunpy__sunpy-7950,sunpy/sunpy,symbol,1,131,854,284,454685
sympy__sympy-21596::sympy/sets/handlers/intersection.py,sympy__sympy-21596,sympy/sympy,symbol,8,11641,98841,843,5807350
sympy__sympy-17394::sympy/functions/special/beta_functions.py,sympy__sympy-17394,sympy/sympy,co_edited,3,5299,40233,745,5471106
sympy__sympy-17394::sympy/functions/special/beta_functions.py,sympy__sympy-17394,sympy/sympy,symbol,3,1712,14598,745,5471106
sympy__sympy-17394::sympy/printing/codeprinter.py,sympy__sympy-17394,sympy/sympy,co_edited,3,4875,36650,745,5471106
sympy__sympy-17394::sympy/printing/codeprinter.py,sympy__sympy-17394,sympy/sympy,symbol,3,1288,11015,745,5471106
sympy__sympy-17394::sympy/printing/pycode.py,sympy__sympy-17394,sympy/sympy,co_edited,3,4537,33505,745,5471106
sympy__sympy-17394::sympy/printing/pycode.py,sympy__sympy-17394,sympy/sympy,symbol,3,950,7870,745,5471106
sympy__sympy-17394::sympy/stats/crv_types.py,sympy__sympy-17394,sympy/sympy,co_edited,3,1519,13092,745,5471106
sympy__sympy-17394::sympy/stats/crv_types.py,sympy__sympy-17394,sympy/sympy,symbol,4,1823,15525,745,5471106
sympy__sympy-15971::sympy/printing/pretty/pretty.py,sympy__sympy-15971,sympy/sympy,symbol,5,1370,12636,732,5334668
sympy__sympy-13878::sympy/stats/crv_types.py,sympy__sympy-13878,sympy/sympy,symbol,14,19410,157007,677,5619942
sympy__sympy-18030::sympy/polys/polyfuncs.py,sympy__sympy-18030,sympy/sympy,co_edited,1,326,4358,758,5502483
sympy__sympy-18030::sympy/polys/polyfuncs.py,sympy__sympy-18030,sympy/sympy,symbol,15,15317,125772,758,5502483
sympy__sympy-18030::sympy/polys/specialpolys.py,sympy__sympy-18030,sympy/sympy,co_edited,1,375,2996,758,5502483
sympy__sympy-18030::sympy/polys/specialpolys.py,sympy__sympy-18030,sympy/sympy,symbol,15,15366,124410,758,5502483
sympy__sympy-21527::sympy/polys/constructor.py,sympy__sympy-21527,sympy/sympy,co_edited,4,1885,15251,842,5804077
sympy__sympy-21527::sympy/polys/constructor.py,sympy__sympy-21527,sympy/sympy,symbol,7,3379,26497,842,5804077
sympy__sympy-21527::sympy/polys/matrices/ddm.py,sympy__sympy-21527,sympy/sympy,co_edited,4,1912,15197,842,5804077
sympy__sympy-21527::sympy/polys/matrices/ddm.py,sympy__sympy-21527,sympy/sympy,symbol,7,3406,26443,842,5804077
sympy__sympy-21527::sympy/polys/matrices/dense.py,sympy__sympy-21527,sympy/sympy,co_edited,4,1950,15473,842,5804077
sympy__sympy-21527::sympy/polys/matrices/dense.py,sympy__sympy-21527,sympy/sympy,symbol,7,3444,26719,842,5804077
sympy__sympy-21527::sympy/polys/matrices/linsolve.py,sympy__sympy-21527,sympy/sympy,co_edited,4,2073,16174,842,5804077
sympy__sympy-21527::sympy/polys/matrices/linsolve.py,sympy__sympy-21527,sympy/sympy,symbol,7,3567,27420,842,5804077
sympy__sympy-21527::sympy/polys/matrices/sdm.py,sympy__sympy-21527,sympy/sympy,co_edited,4,1284,9645,842,5804077
sympy__sympy-21527::sympy/polys/matrices/sdm.py,sympy__sympy-21527,sympy/sympy,symbol,7,2778,20891,842,5804077
sympy__sympy-15609::sympy/printing/latex.py,sympy__sympy-15609,sympy/sympy,symbol,1,300,2384,731,5318506
sympy__sympy-16963::sympy/core/compatibility.py,sympy__sympy-16963,sympy/sympy,co_edited,7,8967,73987,734,5412153
sympy__sympy-16963::sympy/core/compatibility.py,sympy__sympy-16963,sympy/sympy,symbol,8,7953,65839,734,5412153
sympy__sympy-16963::sympy/core/containers.py,sympy__sympy-16963,sympy/sympy,co_edited,7,9604,79568,734,5412153
sympy__sympy-16963::sympy/core/containers.py,sympy__sympy-16963,sympy/sympy,symbol,7,7634,63568,734,5412153
sympy__sympy-16963::sympy/core/evalf.py,sympy__sympy-16963,sympy/sympy,co_edited,7,8384,68150,734,5412153
sympy__sympy-16963::sympy/core/evalf.py,sympy__sympy-16963,sympy/sympy,symbol,7,6414,52150,734,5412153
sympy__sympy-16963::sympy/core/function.py,sympy__sympy-16963,sympy/sympy,co_edited,7,6785,55322,734,5412153
sympy__sympy-16963::sympy/core/function.py,sympy__sympy-16963,sympy/sympy,symbol,7,4815,39322,734,5412153
sympy__sympy-16963::sympy/core/operations.py,sympy__sympy-16963,sympy/sympy,co_edited,7,9462,77982,734,5412153
sympy__sympy-16963::sympy/core/operations.py,sympy__sympy-16963,sympy/sympy,symbol,8,7953,65839,734,5412153
sympy__sympy-16963::sympy/core/sympify.py,sympy__sympy-16963,sympy/sympy,co_edited,7,9404,77586,734,5412153
sympy__sympy-16963::sympy/core/sympify.py,sympy__sympy-16963,sympy/sympy,symbol,7,7434,61586,734,5412153
sympy__sympy-16963::sympy/ntheory/factor_.py,sympy__sympy-16963,sympy/sympy,co_edited,7,7684,64135,734,5412153
sympy__sympy-16963::sympy/ntheory/factor_.py,sympy__sympy-16963,sympy/sympy,symbol,7,5714,48135,734,5412153
sympy__sympy-16963::sympy/tensor/indexed.py,sympy__sympy-16963,sympy/sympy,co_edited,7,9171,76143,734,5412153
sympy__sympy-16963::sympy/tensor/indexed.py,sympy__sympy-16963,sympy/sympy,symbol,8,7953,65839,734,5412153
sympy__sympy-16943::sympy/series/formal.py,sympy__sympy-16943,sympy/sympy,symbol,5,10664,85323,734,5409257
sympy__sympy-19182::sympy/core/mul.py,sympy__sympy-19182,sympy/sympy,symbol,5,6155,51332,776,5561739
sympy__sympy-13265::sympy/simplify/simplify.py,sympy__sympy-13265,sympy/sympy,co_edited,1,1173,12062,668,5566211
sympy__sympy-13265::sympy/simplify/simplify.py,sympy__sympy-13265,sympy/sympy,symbol,5,5330,45107,668,5566211
sympy__sympy-13265::sympy/simplify/trigsimp.py,sympy__sympy-13265,sympy/sympy,co_edited,1,1417,12138,668,5566211
sympy__sympy-13265::sympy/simplify/trigsimp.py,sympy__sympy-13265,sympy/sympy,symbol,5,5574,45183,668,5566211
sympy__sympy-15011::sympy/utilities/lambdify.py,sympy__sympy-15011,sympy/sympy,symbol,5,6845,56928,746,5280438
tefra__xsdata-834::xsdata/models/config.py,tefra__xsdata-834,tefra/xsdata,co_edited,1,18,103,118,126629
tefra__xsdata-834::xsdata/models/config.py,tefra__xsdata-834,tefra/xsdata,symbol,1,18,103,118,126629
tefra__xsdata-834::xsdata/utils/hooks.py,tefra__xsdata-834,tefra/xsdata,co_edited,1,609,4665,118,126629
tefra__xsdata-788::xsdata/cli.py,tefra__xsdata-788,tefra/xsdata,co_edited,3,686,5037,119,124063
tefra__xsdata-788::xsdata/cli.py,tefra__xsdata-788,tefra/xsdata,symbol,4,1057,7359,119,124063
tefra__xsdata-788::xsdata/codegen/handlers/flatten_class_extensions.py,tefra__xsdata-788,tefra/xsdata,co_edited,3,563,3977,119,124063
tefra__xsdata-788::xsdata/codegen/handlers/flatten_class_extensions.py,tefra__xsdata-788,tefra/xsdata,symbol,5,1217,8458,119,124063
tefra__xsdata-788::xsdata/codegen/handlers/process_attributes_types.py,tefra__xsdata-788,tefra/xsdata,co_edited,3,586,4199,119,124063
tefra__xsdata-788::xsdata/codegen/handlers/process_attributes_types.py,tefra__xsdata-788,tefra/xsdata,symbol,4,957,6521,119,124063
tefra__xsdata-788::xsdata/utils/click.py,tefra__xsdata-788,tefra/xsdata,co_edited,3,703,5195,119,124063
tefra__xsdata-788::xsdata/utils/click.py,tefra__xsdata-788,tefra/xsdata,symbol,4,1074,7517,119,124063
tefra__xsdata-994::xsdata/codegen/handlers/create_compound_fields.py,tefra__xsdata-994,tefra/xsdata,co_edited,1,911,6587,129,151330
tefra__xsdata-994::xsdata/codegen/handlers/create_compound_fields.py,tefra__xsdata-994,tefra/xsdata,symbol,2,1662,12051,129,151330
tefra__xsdata-994::xsdata/formats/dataclass/filters.py,tefra__xsdata-994,tefra/xsdata,co_edited,1,262,1827,129,151330
tefra__xsdata-994::xsdata/formats/dataclass/filters.py,tefra__xsdata-994,tefra/xsdata,symbol,2,1013,7291,129,151330
tefra__xsdata-679::xsdata/models/datatype.py,tefra__xsdata-679,tefra/xsdata,co_edited,1,248,1666,109,114299
tefra__xsdata-679::xsdata/models/datatype.py,tefra__xsdata-679,tefra/xsdata,symbol,1,248,1666,109,114299
tefra__xsdata-679::xsdata/utils/dates.py,tefra__xsdata-679,tefra/xsdata,co_edited,1,662,4824,109,114299
tefra__xsdata-679::xsdata/utils/dates.py,tefra__xsdata-679,tefra/xsdata,symbol,1,662,4824,109,114299
tefra__xsdata-1067::xsdata/formats/dataclass/serializers/mixins.py,tefra__xsdata-1067,tefra/xsdata,symbol,1,595,3896,126,153225
tefra__xsdata-886::xsdata/formats/dataclass/filters.py,tefra__xsdata-886,tefra/xsdata,symbol,1,588,4199,118,126895
tefra__xsdata-687::xsdata/formats/dataclass/serializers/xml.py,tefra__xsdata-687,tefra/xsdata,symbol,1,432,2856,109,114457
tefra__xsdata-1099::xsdata/codegen/mappers/definitions.py,tefra__xsdata-1099,tefra/xsdata,symbol,1,763,5541,126,153658
tefra__xsdata-755::xsdata/formats/dataclass/filters.py,tefra__xsdata-755,tefra/xsdata,co_edited,1,490,3918,115,121066
tefra__xsdata-755::xsdata/formats/dataclass/filters.py,tefra__xsdata-755,tefra/xsdata,symbol,1,490,3918,115,121066
tefra__xsdata-755::xsdata/models/config.py,tefra__xsdata-755,tefra/xsdata,co_edited,1,719,5477,115,121066
tefra__xsdata-755::xsdata/models/config.py,tefra__xsdata-755,tefra/xsdata,symbol,1,719,5477,115,121066
tefra__xsdata-1098::xsdata/formats/dataclass/filters.py,tefra__xsdata-1098,tefra/xsdata,symbol,1,763,5541,126,153642
tefra__xsdata-609::xsdata/codegen/mappers/definitions.py,tefra__xsdata-609,tefra/xsdata,symbol,1,250,1314,107,112025
tefra__xsdata-787::xsdata/formats/dataclass/client.py,tefra__xsdata-787,tefra/xsdata,symbol,1,431,3395,119,124035
tefra__xsdata-749::xsdata/codegen/mappers/dtd.py,tefra__xsdata-749,tefra/xsdata,symbol,6,1101,7617,115,120563
tefra__xsdata-905::xsdata/codegen/handlers/create_compound_fields.py,tefra__xsdata-905,tefra/xsdata,symbol,1,598,4587,118,124546
tefra__xsdata-902::xsdata/formats/dataclass/serializers/xml.py,tefra__xsdata-902,tefra/xsdata,symbol,1,443,2910,118,124546
terrapower__armi-1839::armi/reactor/components/__init__.py,terrapower__armi-1839,terrapower/armi,symbol,1,3286,25801,272,801488
terrapower__armi-1883::armi/reactor/composites.py,terrapower__armi-1883,terrapower/armi,co_edited,1,1509,11457,275,802542
terrapower__armi-1883::armi/reactor/composites.py,terrapower__armi-1883,terrapower/armi,symbol,1,1509,11457,275,802542
terrapower__armi-1883::armi/utils/plotting.py,terrapower__armi-1883,terrapower/armi,co_edited,1,3286,25823,275,802542
terrapower__armi-1925::armi/reactor/blueprints/reactorBlueprint.py,terrapower__armi-1925,terrapower/armi,symbol,2,2374,20076,276,804076
terrapower__armi-102::armi/physics/neutronics/__init__.py,terrapower__armi-102,terrapower/armi,co_edited,1,2557,19937,246,677831
terrapower__armi-102::armi/physics/neutronics/__init__.py,terrapower__armi-102,terrapower/armi,symbol,3,1416,10665,246,677831
terrapower__armi-102::armi/reactor/reactors.py,terrapower__armi-102,terrapower/armi,co_edited,1,229,1670,246,677831
terrapower__armi-102::armi/reactor/reactors.py,terrapower__armi-102,terrapower/armi,symbol,4,1645,12335,246,677831
terrapower__armi-1842::armi/cases/suite.py,terrapower__armi-1842,terrapower/armi,co_edited,2,3493,27130,272,801729
terrapower__armi-1842::armi/cases/suite.py,terrapower__armi-1842,terrapower/armi,symbol,6,6029,45552,272,801729
terrapower__armi-1842::armi/cli/compareCases.py,terrapower__armi-1842,terrapower/armi,co_edited,2,3640,28575,272,801729
terrapower__armi-1842::armi/cli/compareCases.py,terrapower__armi-1842,terrapower/armi,symbol,6,6176,46997,272,801729
terrapower__armi-1842::armi/reactor/composites.py,terrapower__armi-1842,terrapower/armi,co_edited,2,565,4111,272,801729
terrapower__armi-1842::armi/reactor/composites.py,terrapower__armi-1842,terrapower/armi,symbol,6,3101,22533,272,801729
terrapower__armi-1796::armi/operators/operator.py,terrapower__armi-1796,terrapower/armi,co_edited,1,823,7317,271,787098
