instance_id,repo_key,n_edited,n_seeds,edited_not_in_graph,n_new_files,has_exec
python-control__python-control-525,python-control/python-control,1,1,0,0,False
python-control__python-control-1092,python-control/python-control,3,3,0,0,False
python-control__python-control-1104,python-control/python-control,1,1,0,0,False
python-control__python-control-1142,python-control/python-control,1,1,0,0,False
python-control__python-control-869,python-control/python-control,1,1,0,0,False
python-control__python-control-1065,python-control/python-control,2,2,0,0,False
python-control__python-control-1138,python-control/python-control,1,1,0,0,False
python-control__python-control-1099,python-control/python-control,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4288,python-telegram-bot/python-telegram-bot,2,2,0,0,False
python-telegram-bot__python-telegram-bot-4323,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4353,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4120,python-telegram-bot/python-telegram-bot,2,2,0,0,False
python-telegram-bot__python-telegram-bot-4654,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4626,python-telegram-bot/python-telegram-bot,1,1,0,1,False
python-telegram-bot__python-telegram-bot-4151,python-telegram-bot/python-telegram-bot,6,6,0,0,False
python-telegram-bot__python-telegram-bot-4632,python-telegram-bot/python-telegram-bot,4,4,0,0,False
python-telegram-bot__python-telegram-bot-4290,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4802,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4613,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4365,python-telegram-bot/python-telegram-bot,1,1,0,0,False
python-telegram-bot__python-telegram-bot-4161,python-telegram-bot/python-telegram-bot,3,3,0,0,False
python__mypy-18966,python/mypy,5,5,0,0,False
python__mypy-19767,python/mypy,2,2,0,0,False
python__mypy-19097,python/mypy,1,1,0,0,False
python__mypy-19216,python/mypy,1,1,0,0,False
python__mypy-19592,python/mypy,1,1,0,0,False
python__mypy-19648,python/mypy,1,1,0,0,False
python__mypy-19249,python/mypy,1,1,0,0,False
python__mypy-19190,python/mypy,1,1,0,0,False
python__mypy-19615,python/mypy,7,7,0,0,False
python__mypy-19705,python/mypy,2,2,0,0,False
python__mypy-19577,python/mypy,1,1,0,0,False
python__mypy-19573,python/mypy,1,1,0,0,False
python__mypy-19290,python/mypy,2,2,0,0,False
python__mypy-19718,python/mypy,3,3,0,0,False
pytorch__ignite-1320,pytorch/ignite,1,1,0,0,False
pytorch__ignite-2027,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1880,pytorch/ignite,1,1,0,0,False
pytorch__ignite-873,pytorch/ignite,2,2,0,0,False
pytorch__ignite-572,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1027,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1597,pytorch/ignite,1,1,0,0,False
pytorch__ignite-919,pytorch/ignite,1,1,0,0,False
pytorch__ignite-385,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1423,pytorch/ignite,1,1,0,0,False
pytorch__ignite-772,pytorch/ignite,1,1,0,0,False
pytorch__ignite-859,pytorch/ignite,1,1,0,0,False
pytorch__ignite-758,pytorch/ignite,1,1,0,0,False
pytorch__ignite-461,pytorch/ignite,1,1,0,0,False
pytorch__ignite-976,pytorch/ignite,1,1,0,0,False
pytorch__ignite-703,pytorch/ignite,1,1,0,0,False
pytorch__ignite-799,pytorch/ignite,1,1,0,0,False
pytorch__ignite-281,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1155,pytorch/ignite,1,1,0,0,False
pytorch__ignite-1333,pytorch/ignite,2,2,0,0,False
pytorch__torchtune-1778,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-1368,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-997,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-1477,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-2139,pytorch/torchtune,10,10,0,0,False
pytorch__torchtune-1806,pytorch/torchtune,4,4,0,0,False
pytorch__torchtune-2110,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-1697,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-2342,pytorch/torchtune,2,2,0,0,False
pytorch__torchtune-2560,pytorch/torchtune,3,3,0,0,False
pytorch__torchtune-1832,pytorch/torchtune,1,1,0,0,False
pytorch__torchtune-293,pytorch/torchtune,2,2,0,0,False
pyvista__pyvista-6170,pyvista/pyvista,2,2,0,0,False
pyvista__pyvista-7040,pyvista/pyvista,4,3,1,0,False
pyvista__pyvista-1374,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-5767,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-7455,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-4315,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-6525,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-5569,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-5192,pyvista/pyvista,3,3,0,0,False
pyvista__pyvista-4311,pyvista/pyvista,3,3,0,0,False
pyvista__pyvista-6528,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-5246,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-4782,pyvista/pyvista,2,2,0,0,False
pyvista__pyvista-6060,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-3710,pyvista/pyvista,2,2,0,0,False
pyvista__pyvista-7258,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-6541,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-6517,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-1553,pyvista/pyvista,1,1,0,0,False
pyvista__pyvista-6127,pyvista/pyvista,1,1,0,0,False
RDFLib__rdflib-1117,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-1258,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-2112,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-1335,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-1044,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-2474,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-1386,rdflib/rdflib,2,2,0,0,False
RDFLib__rdflib-1054,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-2160,rdflib/rdflib,1,1,0,0,False
RDFLib__rdflib-1012,rdflib/rdflib,2,2,0,0,False
RDFLib__rdflib-1456,rdflib/rdflib,1,1,0,0,False
reflex-dev__reflex-4266,reflex-dev/reflex,2,2,0,0,False
reflex-dev__reflex-3037,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-3006,reflex-dev/reflex,6,6,0,0,False
reflex-dev__reflex-4129,reflex-dev/reflex,2,2,0,1,False
reflex-dev__reflex-2985,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-2439,reflex-dev/reflex,5,5,0,0,False
reflex-dev__reflex-4958,reflex-dev/reflex,2,2,0,0,False
reflex-dev__reflex-4720,reflex-dev/reflex,2,2,0,1,False
reflex-dev__reflex-3160,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-4427,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-3580,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-4620,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-4205,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-4230,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-2936,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-2617,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-3696,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-3179,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-2350,reflex-dev/reflex,1,1,0,0,False
reflex-dev__reflex-3842,reflex-dev/reflex,1,1,0,0,False
reframe-hpc__reframe-3449,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-3070,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-3262,reframe-hpc/reframe,2,2,0,0,False
reframe-hpc__reframe-3328,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-3173,reframe-hpc/reframe,3,3,0,0,False
reframe-hpc__reframe-2999,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-2656,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-2533,reframe-hpc/reframe,3,3,0,0,False
reframe-hpc__reframe-2613,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-2688,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-3313,reframe-hpc/reframe,2,2,0,0,False
reframe-hpc__reframe-3058,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-2581,reframe-hpc/reframe,1,1,0,0,False
reframe-hpc__reframe-3339,reframe-hpc/reframe,1,1,0,0,False
repobee__repobee-428,repobee/repobee,2,2,0,0,False
repobee__repobee-509,repobee/repobee,2,2,0,0,False
repobee__repobee-336,repobee/repobee,1,1,0,0,False
repobee__repobee-348,repobee/repobee,2,2,0,0,False
repobee__repobee-200,repobee/repobee,1,1,0,0,False
repobee__repobee-316,repobee/repobee,4,4,0,0,False
repobee__repobee-207,repobee/repobee,1,1,0,0,False
repobee__repobee-363,repobee/repobee,2,2,0,0,False
repobee__repobee-186,repobee/repobee,2,2,0,0,False
repobee__repobee-202,repobee/repobee,3,3,0,0,False
repobee__repobee-174,repobee/repobee,5,5,0,0,False
repobee__repobee-276,repobee/repobee,1,1,0,0,False
repobee__repobee-330,repobee/repobee,3,3,0,0,False
repobee__repobee-281,repobee/repobee,2,2,0,0,False
repobee__repobee-457,repobee/repobee,2,2,0,0,False
scikit-learn__scikit-learn-15393,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-12471,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-12443,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-10687,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-11596,scikit-learn/scikit-learn,1,1,0,1,False
scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-10306,scikit-learn/scikit-learn,9,9,0,0,False
scikit-learn__scikit-learn-12989,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-14806,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-25370,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-13628,scikit-learn/scikit-learn,3,3,0,0,False
scikit-learn__scikit-learn-19664,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-10452,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-9274,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-25299,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-15625,scikit-learn/scikit-learn,2,2,0,0,False
scikit-learn__scikit-learn-12583,scikit-learn/scikit-learn,1,1,0,0,False
scikit-learn__scikit-learn-23099,scikit-learn/scikit-learn,1,1,0,0,False
scipp__plopp-371,scipp/plopp,3,3,0,0,False
scipp__plopp-435,scipp/plopp,1,1,0,0,False
scipp__plopp-173,scipp/plopp,1,1,0,0,False
scipp__plopp-387,scipp/plopp,2,2,0,0,False
scipp__plopp-445,scipp/plopp,1,1,0,0,False
scipp__plopp-422,scipp/plopp,1,1,0,0,False
scipp__plopp-372,scipp/plopp,1,1,0,0,False
scipp__plopp-154,scipp/plopp,3,3,0,0,False
scipp__plopp-99,scipp/plopp,2,2,0,0,False
scipp__plopp-428,scipp/plopp,1,1,0,0,False
scipp__plopp-108,scipp/plopp,1,1,0,0,False
scipp__plopp-375,scipp/plopp,1,1,0,0,False
scipp__plopp-250,scipp/plopp,1,1,0,0,False
scipp__plopp-373,scipp/plopp,4,4,0,0,False
scipp__plopp-437,scipp/plopp,2,2,0,0,False
scipp__plopp-151,scipp/plopp,2,2,0,0,False
scipp__plopp-126,scipp/plopp,1,1,0,0,False
scipp__plopp-249,scipp/plopp,1,1,0,0,False
scipp__plopp-35,scipp/plopp,2,2,0,0,False
scrapy__scrapy-6349,scrapy/scrapy,2,2,0,0,False
scrapy__scrapy-2564,scrapy/scrapy,2,2,0,0,False
scrapy__scrapy-4008,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-5118,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-5526,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-3966,scrapy/scrapy,2,2,0,0,False
scrapy__scrapy-3379,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-2923,scrapy/scrapy,2,2,0,0,False
scrapy__scrapy-5611,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-2649,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-6007,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-2612,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-5993,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-6213,scrapy/scrapy,2,2,0,0,False
scrapy__scrapy-2510,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-6347,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-5320,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-5384,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-6671,scrapy/scrapy,1,1,0,0,False
scrapy__scrapy-3371,scrapy/scrapy,1,1,0,0,False
sdv-dev__SDV-2566,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2636,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2502,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2558,sdv-dev/sdv,2,2,0,0,False
sdv-dev__SDV-2523,sdv-dev/sdv,4,4,0,0,False
sdv-dev__SDV-2546,sdv-dev/sdv,2,2,0,0,False
sdv-dev__SDV-2532,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2658,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2472,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2634,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2646,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2570,sdv-dev/sdv,2,2,0,1,False
sdv-dev__SDV-2656,sdv-dev/sdv,1,1,0,0,False
sdv-dev__SDV-2571,sdv-dev/sdv,4,4,0,0,False
sdv-dev__SDV-2573,sdv-dev/sdv,1,1,0,0,False
sissbruecker__linkding-993,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-820,sissbruecker/linkding,3,3,0,0,False
sissbruecker__linkding-687,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-1014,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-819,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-706,sissbruecker/linkding,2,2,0,1,False
sissbruecker__linkding-1153,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-804,sissbruecker/linkding,5,5,0,0,False
sissbruecker__linkding-1051,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-810,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-835,sissbruecker/linkding,4,4,0,1,False
sissbruecker__linkding-688,sissbruecker/linkding,2,2,0,0,False
sissbruecker__linkding-655,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-811,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-763,sissbruecker/linkding,2,2,0,0,False
sissbruecker__linkding-1045,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-812,sissbruecker/linkding,2,2,0,0,False
sissbruecker__linkding-863,sissbruecker/linkding,3,3,0,2,False
sissbruecker__linkding-613,sissbruecker/linkding,1,1,0,0,False
sissbruecker__linkding-971,sissbruecker/linkding,2,2,0,0,False
spacetelescope__jwst-5318,spacetelescope/jwst,4,4,0,0,False
spacetelescope__jwst-8747,spacetelescope/jwst,2,2,0,0,False
spacetelescope__jwst-8336,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-7976,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-7978,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-8096,spacetelescope/jwst,1,1,0,1,False
spacetelescope__jwst-8433,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-8699,spacetelescope/jwst,2,2,0,0,False
spacetelescope__jwst-8461,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-3629,spacetelescope/jwst,2,2,0,0,False
spacetelescope__jwst-7982,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-8760,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-8761,spacetelescope/jwst,1,1,0,0,False
spacetelescope__jwst-7745,spacetelescope/jwst,2,2,0,0,False
spacetelescope__jwst-5543,spacetelescope/jwst,2,2,0,0,False
spdx__tools-python-520,spdx/tools-python,1,1,0,0,False
spdx__tools-python-651,spdx/tools-python,1,1,0,0,False
spdx__tools-python-778,spdx/tools-python,1,1,0,0,False
spdx__tools-python-768,spdx/tools-python,1,1,0,0,False
spdx__tools-python-467,spdx/tools-python,1,1,0,0,False
spdx__tools-python-481,spdx/tools-python,2,2,0,0,False
spdx__tools-python-543,spdx/tools-python,1,1,0,0,False
spdx__tools-python-746,spdx/tools-python,1,1,0,0,False
spdx__tools-python-765,spdx/tools-python,1,1,0,0,False
spdx__tools-python-719,spdx/tools-python,1,1,0,0,False
spdx__tools-python-814,spdx/tools-python,1,1,0,0,False
spdx__tools-python-799,spdx/tools-python,1,1,0,0,False
spdx__tools-python-695,spdx/tools-python,1,1,0,0,False
spdx__tools-python-757,spdx/tools-python,1,1,0,0,False
spdx__tools-python-283,spdx/tools-python,1,1,0,0,False
sphinx-doc__sphinx-9261,sphinx-doc/sphinx,2,2,0,0,False
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-8552,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-12807,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-8007,sphinx-doc/sphinx,3,3,0,0,False
sphinx-doc__sphinx-11192,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-12087,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-9180,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-9797,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-10457,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-11876,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-8679,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-8362,sphinx-doc/sphinx,2,2,0,0,False
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-13172,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-9207,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-9289,sphinx-doc/sphinx,1,1,0,0,False
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,1,1,0,0,False
SpikeInterface__spikeinterface-2775,spikeinterface/spikeinterface,4,4,0,0,False
SpikeInterface__spikeinterface-2716,spikeinterface/spikeinterface,1,1,0,0,False
SpikeInterface__spikeinterface-3778,spikeinterface/spikeinterface,3,3,0,0,False
SpikeInterface__spikeinterface-1057,spikeinterface/spikeinterface,1,1,0,0,False
SpikeInterface__spikeinterface-3047,spikeinterface/spikeinterface,1,1,0,0,False
SpikeInterface__spikeinterface-3737,spikeinterface/spikeinterface,2,2,0,0,False
SpikeInterface__spikeinterface-3180,spikeinterface/spikeinterface,4,4,0,0,False
SpikeInterface__spikeinterface-3829,spikeinterface/spikeinterface,1,1,0,0,False
SpikeInterface__spikeinterface-3670,spikeinterface/spikeinterface,2,2,0,0,False
SpikeInterface__spikeinterface-3347,spikeinterface/spikeinterface,1,1,0,0,False
sqlfluff__sqlfluff-1402,sqlfluff/sqlfluff,3,3,0,0,False
sqlfluff__sqlfluff-1198,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-5880,sqlfluff/sqlfluff,2,2,0,0,False
sqlfluff__sqlfluff-581,sqlfluff/sqlfluff,2,2,0,0,False
sqlfluff__sqlfluff-2540,sqlfluff/sqlfluff,1,1,0,1,False
sqlfluff__sqlfluff-982,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-594,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-4041,sqlfluff/sqlfluff,3,3,0,0,False
sqlfluff__sqlfluff-1133,sqlfluff/sqlfluff,4,4,0,0,False
sqlfluff__sqlfluff-6123,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-3435,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-583,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-762,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-905,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-6366,sqlfluff/sqlfluff,3,3,0,0,False
sqlfluff__sqlfluff-4685,sqlfluff/sqlfluff,2,2,0,0,False
sqlfluff__sqlfluff-5206,sqlfluff/sqlfluff,2,2,0,0,False
sqlfluff__sqlfluff-884,sqlfluff/sqlfluff,2,2,0,0,False
sqlfluff__sqlfluff-933,sqlfluff/sqlfluff,1,1,0,0,False
sqlfluff__sqlfluff-4753,sqlfluff/sqlfluff,2,1,1,0,False
stanfordnlp__dspy-8360,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-1651,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-779,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8146,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-1556,stanfordnlp/dspy,3,3,0,0,False
stanfordnlp__dspy-8432,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8394,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8566,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-1741,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-848,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8605,stanfordnlp/dspy,2,2,0,0,False
stanfordnlp__dspy-8607,stanfordnlp/dspy,4,4,0,0,False
stanfordnlp__dspy-987,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8739,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8340,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-1472,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8718,stanfordnlp/dspy,1,1,0,0,False
stanfordnlp__dspy-8053,stanfordnlp/dspy,1,1,0,0,False
statsmodels__statsmodels-9390,statsmodels/statsmodels,5,5,0,0,False
statsmodels__statsmodels-9468,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-8828,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-8801,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-8339,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-9407,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-8831,statsmodels/statsmodels,3,3,0,0,False
statsmodels__statsmodels-8702,statsmodels/statsmodels,2,2,0,0,False
statsmodels__statsmodels-8333,statsmodels/statsmodels,3,3,0,0,False
statsmodels__statsmodels-8378,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-9413,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-9165,statsmodels/statsmodels,1,1,0,0,False
statsmodels__statsmodels-8959,statsmodels/statsmodels,1,1,0,0,False
streamlink__streamlink-6433,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-6353,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-5586,streamlink/streamlink,3,3,0,0,False
streamlink__streamlink-6544,streamlink/streamlink,2,2,0,0,False
streamlink__streamlink-3847,streamlink/streamlink,2,2,0,0,False
streamlink__streamlink-5725,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-5645,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-3422,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-2765,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-2102,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-1660,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-5478,streamlink/streamlink,3,3,0,0,False
streamlink__streamlink-3768,streamlink/streamlink,3,3,0,0,False
streamlink__streamlink-5444,streamlink/streamlink,2,2,0,0,False
streamlink__streamlink-1721,streamlink/streamlink,2,2,0,0,False
streamlink__streamlink-3205,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-6328,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-2780,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-5932,streamlink/streamlink,1,1,0,0,False
streamlink__streamlink-3920,streamlink/streamlink,1,1,0,0,False
sunpy__sunpy-7024,sunpy/sunpy,3,3,0,0,False
sunpy__sunpy-6423,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-6499,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-7446,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-6451,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-5915,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-4879,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-7370,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-4724,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-4791,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-7950,sunpy/sunpy,1,1,0,0,False
sunpy__sunpy-6581,sunpy/sunpy,1,1,0,0,False
sympy__sympy-21596,sympy/sympy,1,1,0,0,False
sympy__sympy-13177,sympy/sympy,1,1,0,0,False
sympy__sympy-17394,sympy/sympy,4,4,0,0,False
sympy__sympy-15971,sympy/sympy,1,1,0,0,False
sympy__sympy-15349,sympy/sympy,1,1,0,0,False
sympy__sympy-19637,sympy/sympy,1,1,0,0,False
sympy__sympy-13878,sympy/sympy,1,1,0,0,False
sympy__sympy-18030,sympy/sympy,2,2,0,0,False
sympy__sympy-15567,sympy/sympy,1,1,0,0,False
sympy__sympy-21527,sympy/sympy,5,5,0,0,False
sympy__sympy-15609,sympy/sympy,1,1,0,0,False
sympy__sympy-19601,sympy/sympy,1,1,0,0,False
sympy__sympy-16963,sympy/sympy,8,8,0,0,False
sympy__sympy-16943,sympy/sympy,1,1,0,0,False
sympy__sympy-19182,sympy/sympy,1,1,0,0,False
sympy__sympy-13265,sympy/sympy,2,2,0,0,False
sympy__sympy-20565,sympy/sympy,1,1,0,0,False
sympy__sympy-15011,sympy/sympy,1,1,0,0,False
sympy__sympy-14296,sympy/sympy,1,1,0,0,False
sympy__sympy-14333,sympy/sympy,1,1,0,0,False
tefra__xsdata-834,tefra/xsdata,2,2,0,0,False
tefra__xsdata-788,tefra/xsdata,4,4,0,0,False
